basalt	pillow	1	subglacial eruptions produced pillow basalts porter , 1987	basalte	coussin	1	de bas en haut , on identifie des péridotites , des gabbros lités à la base et massifs dans la partie supérieure , un ensemble de filons subverticaux , des basaltes en coussins ou pillow-lavas , et enfin des sédiments siliceux ou radiolarites
crater	rim	6	the distance between the lake surface and the lowest point on the crater rim , known as the freeboard , has shrunk from 8.3 metres 27ft to 4.5 metres in the last two months , according to the oxfam team s senior geologist , professor kelvin rodolfo	cratère	bord	6	un extensomètre mesure l écartement des deux lèvres d une faille dans le cratère principal du volcan , tandis qu un distancemètre automatique relève à chaque minute la distance entre les deux bords du cratère principal , soit 697 mètres , avec une précision de quelques millimètres
crater	rim	7	but instead , in an attempt to retain a modicum of control over the expected avalanche of water , mud and rocks , the authorities in the municipality of botolan are having to breach the crater rim on thursday morning	cratère	bord	7	nous arrivons au bord du cratère actif , béant
crater	rim	8	check out the volcano displays and watch the short film on eruptions before setting out to circle the kilauea caldera on the 12-kilometre crater rim drive loop road	cratère	bord	8	une façon de prendre le pouls du colosse au bord du cratère du vulcano îles eoliennes , un chercheur mesure à distance la température d une fumerolle à l aide d un pistolet à infrarouges
crater	rim	9	officially it is forbidden to stay overnigh : people tend to fall asleep up there and , dreaming of primeval urges , roman gods at their forges or whatever else takes their fancy , they roll over the rim and into the crater where they are consumed by the burning heart of the volcano , the latest offering in some age-old rite	cratère	bord	9	mais le bord du cratère est parcouru de vents contraires qui ont rapidement raison des flammes
crater	rim	10	the lack of lava or pyroclastic material on the rim of the craters indicates that they are not formed by eruptions	cratère	bord	10	au début d avril 1906 , le panache de vapeur qui sortait constamment du cratère s accrut ; en même temps , des secousses sismiques , des grondements souterrains , de petites explosions qui firent sauter le bord du cratère constituèrent la phase préliminaire
crater	rim	11	although large eruptions and lava flows are uncommon , smaller eruptions occur very frequently and often hurl blobs of lava above the crater rim	cratère	bord	11	certes , des prélèvements inédits de gaz , de chlore , de métaux lourds qui vont être analysés à grenoble ont été effectués au bord du cratère , et la mission est revenue riche d expériences océanographiques
crater	rim	12	a few brave souls had even stolen to the rim of the crater , peered in , and seen the monsters lair	cratère	bord	12	pour parer à toute éventualité , des abris antibombes ont été construits sur le bord du cratère , rempli d acide chaud
crater	rim	13	the thurston lava tube was our last stop on crater rim drive itself	cratère	bord	13	quand la montagne est en crise , comme ici au bord du cratère fumant du kilauea , la fête revêt un caractère propitiatoire
crater	rim	14	* 16 january 1993 p.5 british scientist dies in colombian volcano eruption geoffrey brown by james adams and ian murray a leading british scientist was among nine people killed when a volcano in colombia erupted as they were walking along the inner rim of the crater	cratère	bord	14	au bord du cratère du kawah idjen , en indonésie , les fumerolles déposent de grandes quantités de soufre
crater	rim	15	both are enclosed within the crater rim on the right in a prehistoric dome complex , in which the younger domes are pushing outward on the crater rim	cratère	bord	15	depuis le début du phénomène éruptif , les coulées de lave parcourent la distance qui séparent le cratère du bord de mer , agrandissant progressivement la surface de l île
crater	rim	16	it also had to contend with boulders that had been shot up to the crater rim during mount spurr s last eruption , in 1993	cratère	bord	16	c est sous la conduite d un vulcanologue que la fnac voyages 6 , bd de sébastopol , 75004 paris , tél.: 42-71-31-25 propose d aller bivouaquer au bord du cratère pour y observer et y photographier le spectacle
crater	rim	17	the road around the perimeter of the caldera is crater rim drive	cratère	bord	17	au bord du cratère actuel sans doute celui de l éruption de 1631 , vous entendrez sûrement l un des guides essayer de communiquer un frisson de crainte à un groupe de touristes , en affirmant que le vésuve va se réveiller très , très bientôt peut-être même dans la demi-heure qui sui !
crater	rim	18	this photograph , taken in 1977 , shows the growing composite dome of bezymianny rising above the crater rim	cratère	bord	18	les images les montrent au bord des cratères , à quelques mètres des projections de magma incandescent
crater	rim	19	to tour the volcano , we took the popular 11-mile crater rim drive , which loops around the kilauea summit	cratère	bord	19	<#mon-7-105> le monde du 08/03/1994 pag : 13 titre de l articl : environnement l expédition de jean-louis etienne sur le volcan erebus les images du cousteau des glaces castaing michel si jean-louis etienne ne devait conserver qu un unique souvenir de son expédition , achevée la semaine dernière , sur l erebus , seul volcan du pôle sud en activité , ce serait , a-t-il confié mardi 1 mars devant la presse , les deux heures passées seul , égoïstement , au bord du cratère
crater	rim	20	explosive eruptions threw hoc fragments 1000 meters 3300 feet above the crater rim	cratère	bord		
crater	rim	21	dante was connected by a tether to an electric generator and a satellite dish on the rim of the crater	cratère	bord		
crater	rim	22	if the diggers had been properly supervised , then they would not have forgotten to leave a big plug in place. he said the plug left between the canal and the crater rim should have been several metres thick but it ended up only a fraction of that	cratère	bord		
crater	rim	23	feodor and 1 chatted about our lives and our familier as the sun sank toward the crater rim	cratère	bord		
crater	rim	24	after a shivering night on the pine-studded crater rim	cratère	bord		
crater	rim	25	crater rim drive gives motorists a circle tour of the birthplace of the big island of hawaii	cratère	bord		
crater	rim	26	danger potential 1 2 kilauea , hawaii the most continuously active volcano on earth , kilauea spews out five cubic metres of lava per second but is not considered that dangerous , having a hotel on the rim of one of its craters	cratère	bord		
crater	rim	27	but once dante got started , it was clear we were dealing with a 12. steadied by a cable anchored on the crater rim , the ten-foot-long robot inched its way down the 30-degree incline , struggling to stay on top of the wet snow and muddy ash with the help of circular snowshoes	cratère	bord		
crater	rim	28	the 1924 blocks shown is this photo can still be seen along crater rim drive near the crater	cratère	bord		
crater	rim	29	nahuku thurston lava tube is on crater rim drive and visited by millions of park visitors every year	cratère	bord		
crater	rim	30	three months before the eruption , the long-lived lava lake in halemaumau played actively about 150 feet below the crater rim	cratère	bord		
crater	rim	31	even today some people bring gifts , but out of reverence rather than fear , throwing them into halemaumau after a brief prayer or occasionally leaving them on the rim of the crater	cratère	bord		
crater	rim	32	eyewitness accounts indicated that the more voluminous pyroclastic flows originated by the upwelling of volcanic ejecta to heights below the rim of the crater , followed by lateral flow northward through the breach of the crater	cratère	bord		
crater	rim	33	the crater rim drive and chain of craters road wind their way through a sea of jagged black lava that has been deposited by the kilauea volcano in the shadow of towering mauna loa , on the big island of hawaii	cratère	bord		
crater	rim	34	puu puai is visible from crater rim drive and from devastation trail	cratère	bord		
crater	rim	35	crater rim drive is near the top of the slide	cratère	bord		
crater	rim	36	leaving crater rim drive behind , we turned onto chain of craters road , descending the eastern slope of the volcano to the pacific	cratère	bord		
crater	rim	37	granted , the robot had to be rescued on the return trip , when it tipped over 350 feet short of the crater rim	cratère	bord		
crater	lip	1	nor did anything remain of geoff brown , an expert in volcanoes from the open university , or fernando cuenca , who had been close to trujillo on the lip of the crater	cratère	bord	1	les bornes de béton que vous croiserez sur les bords du cratère sont autant de points fixes , enfoncés très profondément dans le sol , qui permettent aux spécialistes de mesurer régulièrement les moindres mouvements du volcan
crater	lip	2	as we survey marum s lip and crater , i can t	cratère	bord	2	assis au bord du cratère du pariou , nous imaginions ensemble ce qui avait du se passer il y a 8 000 ans environ
crater	lip			cratère	bord	3	au bromo en indonésie , des offrandes fleurs , soie , nourriture , pièces de monnaie à brahma sont déposées au bord du cratère ou jetées dans celui-ci ; des prêtres , suivis des fidèles , doivent faire , de nuit , trois fois le tour du cratère pour assurer une nouvelle année sans éruptions
crater	lip			cratère	bord	4	lac nyos cameroun de notre envoyé spécial vue des bords du cratère , la tête du puits apparaît comme une tête d épingle au milieu du lac
crater	lip			cratère	bord	5	cette station laser automatique mesure une fois par minute la distance entre les deux bords du cratère principal du piton de la fournaise à 5 millimètres près
crater	lip			cratère	bord	6	un extensomètre mesure l écartement des deux lèvres d une faille dans le cratère principal du volcan , tandis qu un distancemètre automatique relève à chaque minute la distance entre les deux bords du cratère principal , soit 697 mètres , avec une précision de quelques millimètres
crater	lip			cratère	bord	7	nous arrivons au bord du cratère actif , béant
crater	lip			cratère	bord	8	une façon de prendre le pouls du colosse au bord du cratère du vulcano îles eoliennes , un chercheur mesure à distance la température d une fumerolle à l aide d un pistolet à infrarouges
crater	lip			cratère	bord	9	mais le bord du cratère est parcouru de vents contraires qui ont rapidement raison des flammes
crater	lip			cratère	bord	10	au début d avril 1906 , le panache de vapeur qui sortait constamment du cratère s accrut ; en même temps , des secousses sismiques , des grondements souterrains , de petites explosions qui firent sauter le bord du cratère constituèrent la phase préliminaire
crater	lip			cratère	bord	11	certes , des prélèvements inédits de gaz , de chlore , de métaux lourds qui vont être analysés à grenoble ont été effectués au bord du cratère , et la mission est revenue riche d expériences océanographiques
crater	lip			cratère	bord	12	pour parer à toute éventualité , des abris antibombes ont été construits sur le bord du cratère , rempli d acide chaud
crater	lip			cratère	bord	13	quand la montagne est en crise , comme ici au bord du cratère fumant du kilauea , la fête revêt un caractère propitiatoire
crater	lip			cratère	bord	14	au bord du cratère du kawah idjen , en indonésie , les fumerolles déposent de grandes quantités de soufre
crater	lip			cratère	bord	15	depuis le début du phénomène éruptif , les coulées de lave parcourent la distance qui séparent le cratère du bord de mer , agrandissant progressivement la surface de l île
crater	lip			cratère	bord	16	c est sous la conduite d un vulcanologue que la fnac voyages 6 , bd de sébastopol , 75004 paris , tél.: 42-71-31-25 propose d aller bivouaquer au bord du cratère pour y observer et y photographier le spectacle
crater	lip			cratère	bord	17	au bord du cratère actuel sans doute celui de l éruption de 1631 , vous entendrez sûrement l un des guides essayer de communiquer un frisson de crainte à un groupe de touristes , en affirmant que le vésuve va se réveiller très , très bientôt peut-être même dans la demi-heure qui sui !
crater	lip			cratère	bord	18	les images les montrent au bord des cratères , à quelques mètres des projections de magma incandescent
crater	lip			cratère	bord	19	<#mon-7-105> le monde du 08/03/1994 pag : 13 titre de l articl : environnement l expédition de jean-louis etienne sur le volcan erebus les images du cousteau des glaces castaing michel si jean-louis etienne ne devait conserver qu un unique souvenir de son expédition , achevée la semaine dernière , sur l erebus , seul volcan du pôle sud en activité , ce serait , a-t-il confié mardi 1 mars devant la presse , les deux heures passées seul , égoïstement , au bord du cratère
debris	avalanche	1	devastating mudflows or floods or both could be triggered by any or all of the followin : heavy rainfall during storms , melting of snow and ice by hot eruptive products especially pyroclastic flows , or sudden failure of one of the lakes impounded by the debris avalanche deposits	débris	avalanche	1	avalanches de dÉbris l édification d un volcan s accompagne de glissements gravitaires ou avalanches de débris qui se déclenchent le long d un plan de glissement avant de se désagréger en débris de taille pluri-hectométrique à inframillimétrique , les particules les plus fines constituant la matrice des plus grosses
debris	avalanche	2	as might be expected , when the hot material of the debris avalanche and the even hotter pyroclastic flows encountered bodies of water or moist ground , the water flashed explosively to steam; the resulting phreatic steam-blast explosions sent plumes of ash and steam as high as 1.2 miles above the ground	débris	avalanche	2	les avalanches de débris ont été longtemps ignorées
debris	avalanche	3	this gloria image shows the nuuana and wailua debris avalanches of the coasts of oahu and molokai , respectively	débris	avalanche		
debris	avalanche	4	aerial views of the volcano at the moment the summit collapse see text triggered the debris avalanche and associated catastrophic eruption photographs selected from the copyrighted sequence taken by keith and dorothy stoffel	débris	avalanche		
debris	avalanche	5	the eruption of ash also further enlarged the depression formed initially by the debris avalanche and lateral blast , and helped to create a great amphitheater-shaped crater open to the north	débris	avalanche		
debris	avalanche	6	debris avalanches are thin and long relative to slumps	débris	avalanche		
debris	avalanche	7	helens showing the cryptodome of magma that produced the bulge and the three major blocks that collapsed to form the debris avalanche after usgs professional paper 1250	débris	avalanche		
debris	avalanche	8	helens upper right showing the valley choked with the hummocky deposits of the debris avalanche photograph by austin post	débris	avalanche		
debris	avalanche	9	helens , which erupted on may 18 , 1980 , in a wooded area of washington state , creating a rapid and sudden flowing of rock and other materials known as a ``debris avalanche. italy s mount vesuvius , which erupted in ad 79 , covering the ancient cities of pompeii and herculanium , is another example of a sudden volcanic eruption	débris	avalanche		
debris	avalanche	10	debris avalanches are single events that occur rapidly moore and others , 1989	débris	avalanche		
debris	avalanche	11	0 :3 :49.2 a little more than 2 seconds later , as the slide blocks continued to move , the initial explosions of the vertical eruption column as well as the lateral blast , although obscure , had already begun.0 :3 :18.8 less than a minute after the start of the debris avalanche , the eruption of mount st	débris	avalanche		
debris	avalanche	12	helens eruption in a matter of hours caused loss of lives and widespread destruction of valuable property , primarily by the debris avalanche , the lateral blast , and the mudflows	débris	avalanche		
debris	avalanche	13	what appear to be blades of mown grass are actually large trees , some over 100 feet tall , flattened by the tremendous force of the lateral blast , even out to distances as far as 19 miles from the volcano photograph by daniel dzurisin.although the lateral blast began some seconds later than the debris avalanche , the blast s velocity was much greater , so that it soon overtook the avalanche	débris	avalanche		
debris	avalanche	14	helens north flank , which produced the debris avalanche and triggered the ensuing violent lateral and vertical eruptions	débris	avalanche		
debris	avalanche	15	covering an area of about 24 square miles , the debris avalanche advanced more than 13 miles down the north fork of the toutle river and filled the valley to an average depth of about 150 feet; the total volume of the deposit was about 0.7 cubic mile	débris	avalanche		
debris	avalanche	16	the largest and most destructive mudflows , however , were those that developed several hours later in the north fork of the toutle river , when the water-saturated parts of the massive debris avalanche deposits began to slump and flow	débris	avalanche		
debris	avalanche	17	they include debris avalanches more than 125 miles long, he told me	débris	avalanche		
debris	avalanche	18	the abrupt pressure release , or uncorking, of the volcano by the debris avalanche can be compared in some ways to the sudden removal of the cap or a thumb from a vigorously shaken bottle of soda pop , or to punching a hole in a boiler tank under high pressure	débris	avalanche		
debris	avalanche	19	debris avalanches moved on an overall slope <31/4 , disrupted the flanks of the volcano to produce individual blocks , and formed amphitheaters at their heads and hummocky terrain in their lower parts	débris	avalanche		
debris	avalanche	20	today , the river draining the debris avalanche deposit of mount st	débris	avalanche		
debris	avalanche	21	the magma is continuing to ooze upward , cracking open the remains of the old dome and daily sending three to four avalanches of debris down the slopes	débris	avalanche		
debris	avalanche	22	the volume of the uncompacted ash is equivalent to about 0.05 cubic mile of solid rock , or only about 7 percent of the amount of material that slid off in the debris avalanche	débris	avalanche		
debris	avalanche	23	moore and others 1989 identified two types of landslide : slumps and debris avalanches	débris	avalanche		
debris	avalanche	24	the dumping of avalanche debris into spirit lake raised its bottom by about 295 feet and its water level by about 200 feet	débris	avalanche		
debris	avalanche	25	debris avalanche , a rapid and unusually sudden sliding or flowage of unsorted masses of rock and other material	débris	avalanche		
debris	avalanche	26	the leading front of the lateral blast now had completely overtaken the debris avalanche	débris	avalanche		
debris	avalanche	27	within the next 15 seconds , the north flank of the volcano began to ripple and churn up , without moving laterally. at the same time the stoffels were witnessing from the air the developing debris avalanche , a remarkable series of ground-based photographs was being taken by keith ronnholm and gary rosenquist from bear meadows , a camping area located about 11 miles northeast of mount st	débris	avalanche		
debris	avalanche	28	blast-downed trees foreground , hummocky debris avalanche deposit valley floor , and beheaded mount st	débris	avalanche		
debris	avalanche	29	the lateral blast , debris avalanche , and associated mudflows and floods caused most of the casualties and destruction on may 18; the adverse impact of volcanic ash fallout downwind was minor by comparison	débris	avalanche		
debris	avalanche	30	b and c , within about 30 seconds after the collapse show the progressive development of the debris avalanche and the beginning of both the lateral blast and vertical eruption , as the cryptodome was exposed; the bulge block was the first to slide , followed by the graben block	débris	avalanche		
debris	avalanche	31	the beginning of the north flank s collapse and downward movement to initiate the debris avalanche was estimated to be 26 seconds earlier 0 :3 :21.0 pdt	débris	avalanche		
debris	avalanche	32	their summits have collapsed and their flanks have crumbled in huge debris avalanches	débris	avalanche		
debris	avalanche	33	because of their rapid movement and large volume , debris avalanches generate tsunami	débris	avalanche		
debris	avalanche	34	the series of slide blocks merged downslope into a gigantic debris avalanche , which moved northward at speeds of 110 to 155 miles an hour	débris	avalanche		
debris	avalanche	35	this continues , building up the cone until it can t support itself. later we visited debris from the avalanche - chunks of rock hundreds of feet tall , standing like mini-mountains on the flat plain	débris	avalanche		
debris	avalanche	36	debris avalanche	débris	avalanche		
debris	avalanche	37	according to fisk and his colleagues on the nrc committee , debris avalanches , lahars , and floods pose the most likley hazard at mount rainier	débris	avalanche		
debris	avalanche	38	helens as a reference , volcanologists have recognized evidence for more than 400 prehistoric debris avalanches 4	débris	avalanche		
debris	avalanche	39	helens victims died by asphyxiation from inhaling hot volcanic ash , and some by thermal and other injuries.the lateral blast , debris avalanche , mudflows , and flooding caused extensive damage to land and civil works	débris	avalanche		
debris	avalanche	40	destructive mudflows and debris flows began within minutes of the onset of the may 18 eruption , as the hot pyroclastic materials in the debris avalanche , lateral blast , and ash falls melted snow and glacial ice on the upper slopes of mount st	débris	avalanche		
debris	avalanche	41	tsunami caused by debris avalanches reached heights of 230 feet 70 m on molokai and 1,065 feet 325 m on lanai	débris	avalanche		
debris	avalanche	42	the collapse of the north flank produced the largest landslide-debris avalanche recorded in historic time	débris	avalanche		
debris	avalanche	43	since 1980 , with the debris avalanche of mount st	débris	avalanche		
debris	avalanche	44	debris avalanches	débris	avalanche		
debris	avalanche	45	most of the may 18 , 1980 deposits in the upper valley of the north fork toutle river and in the vicinity of spirit lake are from the debris avalanche	débris	avalanche		
debris	avalanche	46	the latter has been the source of large debris avalanches and pyroclastic and lava flows	débris	avalanche		
debris	avalanche	47	the high-velocity lateral blast cloud , with its clearly visible trajectory trails of large blocks , was overtaking the slower moving debris avalanche	débris	avalanche		
debris	avalanche	48	a mixture of these materials is a debris avalanche	débris	avalanche		
debris	avalanche	49	helens in turn featured a giant volcanic landslide - a debris avalanche---and the associated lateral blast see the figure	débris	avalanche		
debris	avalanche	50	significant avalanches of debris from the sherman crater area could have swept directly into the reservoir , triggering a disastrous wave that would have caused loss of life and damage to the reservoir	débris	avalanche		
debris	avalanche	51	the collapse of the north face of the mountain produced an avalanche of debris that filled 60 square kilometres of the north fork of the toutle river valley to a depth of 45 metres within 10 minutes	débris	avalanche		
debris	avalanche	52	within a few seconds after the onset and mobilization of the debris avalanche , the climactic eruptions of may 18 began as the sudden unloading of much of the volcano s north flank abruptly released the pent-up pressure of the volcanic system	débris	avalanche		
debris	avalanche	53	the potential for mudflows and floods was increased by the existence of new ponds and lakes formed when the debris avalanche of may 1980 blocked parts of the preexisting drainage to serve as natural dams	débris	avalanche		
scoria	cone	1	the mare lava flows are associated with a number of volcanic vents , in the form of domes and scoria cones	scorie	cône	1	les cônes de scories ici , au piton de la fournaise , île de la réunion s édifient à partir des fontaines de lave
scoria	cone	2	strombolian pyroclastic activity began at the site the following day and by the end of the day it generated a 40-m-high scoria cone	scorie	cône	2	ainsi , entre -100 000 ans et -8 000 ans , quelques dizaines de cônes de scories entourés de leurs coulées se sont construits
scoria	cone	3	two end-member genetic types of airfall deposits are recognize : scoria-fall deposits -- these are derived from strombolian eruptions of scoria cones	scorie	cône	3	80 d entre eux sont des cônes de scories de type strombolien résultant chacun d une éruption unique édifices monogéniques
scoria	cone	4	typically , these eruptions form scoria cones composed of basaltic pryoclasts	scorie	cône	4	ici le cône de scories du pariou , vieux de 9 000 ans , édifié en quelques mois d éruption
scoria	cone	5	many inactive scoria cones , on the other hand , may be viewed as extinct shortly after they erupt , because such volcanoes are typically monogenetic and only erupt once	scorie	cône	5	effondrements intra-cratériques effusions cône adventif conduit d alimentation cheminée dispersion par le vent trajectoires paraboliques bombes faciès cœur de cône scories rouges faciès bas de cône scories noires pluie de cendres et lapilli éboulements retombées aériennes = saupoudrage figure 9.8 principaux types d édifices volcaniques
scoria	cone	6	scoria cones are composed almost wholly of ejected basaltic tephra	scorie	cône	6	exploitation de la pouzzolane du volcan de lemptegy spatter cone , cône de scories soudées
scoria	cone	7	unlike the other two main volcano types , scoria cones have straight sides and very large summit craters , with respect to their relatively small edifices	scorie	cône	7	on aperçoit au fond un petit cône de scories ; la terrasse , qui surplombe en arrière-plan , est le reste d un ancien niveau du plancher du cratère
scoria	cone	8	the form and composition of the three main volcano types are summarized her : volcano typ : scoria cone , shield volcano , stratovolcano eruption type : strombolian , hawaiian , plinian	scorie	cône		
scoria	cone	9	scoria cones are generated by strombolian eruptions , which produce eruptive columns of basalt tephra generally only a few hundred meters high	scorie	cône		
scoria	cone	10	lava flows , for example , are more common in relatively non-explosive basaltic eruptions associated with sheild volcanoes , scoria cones , and fissures	scorie	cône		
scoria	cone	11	where scoria cones have been breached , they typically reveal red-oxidized interiors	scorie	cône		
scoria	cone	12	basaltic lava flows erupt primarily from shield volcanoes , fissure systems , and scoria cones	scorie	cône		
scoria	cone	13	scoria cones	scorie	cône		
scoria	cone	14	many scoria cones are monogenetic in that they only erupt once , in contrast to shield volcanoes and stratovolcanoes	scorie	cône		
scoria	cone	15	an exception is the cerro negro volcano in nicaragua , which is the earth s most historically active scoria cone	scorie	cône		
scoria	cone	16	scoria cones , also known as cinder cones , are the most common type of volcano	scorie	cône		
scoria	cone	17	the edifice has very steep slopes , up to 35 degrees , although older eroded scoria cones typically have gentler slopes , from 15 to 20 degrees	scorie	cône		
scoria	cone	18	pyroclastic deposits are minor < 1% and of limited dispersal , generally from flank eruptions associated with parasitic scoria cones , or from rare , localized hydrovolcanic eruptions	scorie	cône		
scoria	cone	19	the final height of the scoria cone was 424 m	scorie	cône		
scoria	cone	20	the lunar scoria cones are similar in size to terrestrial scoria cones , and they appear to be associated with older fissure systems	scorie	cône		
scoria	cinder	1	another category of ejecta far more common than volcanic bombs is scoria or cinder , which refers to lapilli- or bomb-size irregular fragments of frothy lava	scorie	cendre	1	il s agit de cônes de laves , où les scories , les cendres et les lapillis n interviennent que peu
scoria	cinder			scorie	cendre	2	en arrivant à la surface , le magma se dissocie en : - des produits liquides : laves ; - des produits solides ou solidifiés : blocs , bombes , scories , cendres , etc
scoria	cinder			scorie	cendre	3	a stông , une grande ferme viking du xiiè siècle a été , telle une villa de pompéi , exhumée des cendres et des scories par des archéologues scandinaves
scoria	cinder			scorie	cendre	4	les laves et produits pyroclastiques on rencontre le plus souvent une roche noire ou grise , à structure vésiculaire ou amygdaloïdale le basalte , des scories , des cendres , des éjections de tout calibre à l état solide les lapillis , des tufs , des pierres ponces , des gouttelettes de lave larmes de lave : verre volcanique , bombes minuscules d une lave très fluide et parfois des bombes volcaniques
scoria	cinder			scorie	cendre	5	la grande fissure se ferma partiellement et l émission de laves se localisa en quelques points le long de la fissure : il se forma là de petits cônes de cendres et de scories
scoria	cinder			scorie	cendre	6	lorsque la pression dépasse la résistance du bouchon , une violente explosion projette des cendres , des scories , des bombes à plusieurs kilomètres de hauteur
scoria	cinder			scorie	cendre	7	enveloppé d un manteau de glace , son cône parfait est saupoudré de scories et de cendres
scoria	cinder			scorie	cendre	8	lorsque les magmas parviennent à la surface de la croûte terrestre par un ou plusieurs conduits appelés cheminées , ils libèrent : des liquides ou laves ; des produits solides ou solidifiés : blocs , bombes , scories , cendres , etc
